iso_code,date,continent,location,reproduction_rate,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined
NLD,2020-11-19,Europe,Netherlands,0.9,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-20,Europe,Netherlands,0.92,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-21,Europe,Netherlands,0.93,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-22,Europe,Netherlands,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-23,Europe,Netherlands,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-24,Europe,Netherlands,0.92,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-25,Europe,Netherlands,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-26,Europe,Netherlands,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-27,Europe,Netherlands,0.94,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-28,Europe,Netherlands,0.95,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-29,Europe,Netherlands,0.97,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-30,Europe,Netherlands,0.99,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-12-01,Europe,Netherlands,1.02,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-02,Europe,Netherlands,1.05,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-03,Europe,Netherlands,1.08,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-04,Europe,Netherlands,1.11,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-05,Europe,Netherlands,1.15,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-06,Europe,Netherlands,1.18,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-07,Europe,Netherlands,1.21,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-08,Europe,Netherlands,1.23,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-09,Europe,Netherlands,1.23,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-10,Europe,Netherlands,1.25,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-11,Europe,Netherlands,1.26,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-12,Europe,Netherlands,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-13,Europe,Netherlands,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-14,Europe,Netherlands,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-15,Europe,Netherlands,1.27,1,1G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-16,Europe,Netherlands,1.29,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-17,Europe,Netherlands,1.29,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-18,Europe,Netherlands,1.27,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-19,Europe,Netherlands,1.25,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-20,Europe,Netherlands,1.22,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-21,Europe,Netherlands,1.18,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-22,Europe,Netherlands,1.13,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-23,Europe,Netherlands,1.08,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-24,Europe,Netherlands,1.04,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-25,Europe,Netherlands,1,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-26,Europe,Netherlands,0.97,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-27,Europe,Netherlands,0.94,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-28,Europe,Netherlands,0.93,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-29,Europe,Netherlands,0.92,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-30,Europe,Netherlands,0.91,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-31,Europe,Netherlands,0.89,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-01,Europe,Netherlands,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-02,Europe,Netherlands,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-03,Europe,Netherlands,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-04,Europe,Netherlands,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-05,Europe,Netherlands,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-06,Europe,Netherlands,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-07,Europe,Netherlands,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-08,Europe,Netherlands,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-09,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-10,Europe,Netherlands,0.84,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-11,Europe,Netherlands,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-12,Europe,Netherlands,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-13,Europe,Netherlands,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-14,Europe,Netherlands,0.81,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-15,Europe,Netherlands,0.81,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-16,Europe,Netherlands,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-17,Europe,Netherlands,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-18,Europe,Netherlands,0.84,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-19,Europe,Netherlands,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-20,Europe,Netherlands,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-21,Europe,Netherlands,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-22,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-23,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-24,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-25,Europe,Netherlands,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-26,Europe,Netherlands,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-27,Europe,Netherlands,0.84,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-28,Europe,Netherlands,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-29,Europe,Netherlands,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-30,Europe,Netherlands,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-01-31,Europe,Netherlands,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-01,Europe,Netherlands,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-02,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-03,Europe,Netherlands,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-04,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-05,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-06,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-07,Europe,Netherlands,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-08,Europe,Netherlands,0.86,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-09,Europe,Netherlands,0.87,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-10,Europe,Netherlands,0.9,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-11,Europe,Netherlands,0.93,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-12,Europe,Netherlands,0.95,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-13,Europe,Netherlands,0.97,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-14,Europe,Netherlands,0.97,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-15,Europe,Netherlands,0.98,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-16,Europe,Netherlands,1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-17,Europe,Netherlands,1.03,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-18,Europe,Netherlands,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-19,Europe,Netherlands,1.09,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-20,Europe,Netherlands,1.1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-21,Europe,Netherlands,1.12,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-22,Europe,Netherlands,1.12,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-23,Europe,Netherlands,1.11,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-24,Europe,Netherlands,1.1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-25,Europe,Netherlands,1.09,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-26,Europe,Netherlands,1.08,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-27,Europe,Netherlands,1.07,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-28,Europe,Netherlands,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-01,Europe,Netherlands,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-02,Europe,Netherlands,1.05,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-03,Europe,Netherlands,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-04,Europe,Netherlands,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-05,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-06,Europe,Netherlands,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-07,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-08,Europe,Netherlands,1.08,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-09,Europe,Netherlands,1.1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-10,Europe,Netherlands,1.12,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-11,Europe,Netherlands,1.13,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-12,Europe,Netherlands,1.15,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-13,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-14,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-15,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-16,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-17,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-18,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-19,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-20,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-21,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-22,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-23,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-24,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-25,Europe,Netherlands,1.15,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-26,Europe,Netherlands,1.13,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-27,Europe,Netherlands,1.12,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-28,Europe,Netherlands,1.11,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-29,Europe,Netherlands,1.09,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-30,Europe,Netherlands,1.07,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-31,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-01,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-02,Europe,Netherlands,1.02,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-03,Europe,Netherlands,1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
