iso_code,date,continent,location,new_deaths_smoothed,new_deaths_smoothed_per_million,reproduction_rate,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined
NLD,2021-01-12,Europe,Netherlands,106,6.186,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-13,Europe,Netherlands,98.571,5.753,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-14,Europe,Netherlands,99,5.778,0.81,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-15,Europe,Netherlands,100,5.836,0.81,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-16,Europe,Netherlands,94.286,5.503,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-17,Europe,Netherlands,92.286,5.386,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-18,Europe,Netherlands,92.143,5.378,0.84,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-19,Europe,Netherlands,85.714,5.002,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-20,Europe,Netherlands,80.571,4.702,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-21,Europe,Netherlands,80.571,4.702,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-22,Europe,Netherlands,79.857,4.661,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-23,Europe,Netherlands,78.571,4.585,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-24,Europe,Netherlands,77,4.494,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-25,Europe,Netherlands,75.571,4.41,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-26,Europe,Netherlands,72.571,4.235,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-27,Europe,Netherlands,70.143,4.094,0.84,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-28,Europe,Netherlands,69.429,4.052,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-29,Europe,Netherlands,64.714,3.777,0.82,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-30,Europe,Netherlands,64.714,3.777,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-01-31,Europe,Netherlands,66,3.852,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-01,Europe,Netherlands,64.143,3.743,0.85,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-02,Europe,Netherlands,63.714,3.718,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-03,Europe,Netherlands,62.857,3.668,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-04,Europe,Netherlands,60.143,3.51,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-05,Europe,Netherlands,60.857,3.552,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-06,Europe,Netherlands,57,3.327,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-07,Europe,Netherlands,58.286,3.402,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-08,Europe,Netherlands,58.286,3.402,0.86,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-09,Europe,Netherlands,58.714,3.427,0.87,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-10,Europe,Netherlands,61.286,3.577,0.9,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-11,Europe,Netherlands,62.286,3.635,0.93,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-12,Europe,Netherlands,62.857,3.668,0.95,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-13,Europe,Netherlands,63.571,3.71,0.97,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-14,Europe,Netherlands,60,3.502,0.97,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-15,Europe,Netherlands,60,3.502,0.98,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-16,Europe,Netherlands,60.143,3.51,1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-17,Europe,Netherlands,61.143,3.568,1.03,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-18,Europe,Netherlands,61.286,3.577,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-19,Europe,Netherlands,59.143,3.452,1.09,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-20,Europe,Netherlands,58.571,3.418,1.1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-21,Europe,Netherlands,57.714,3.368,1.12,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-22,Europe,Netherlands,58.429,3.41,1.12,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-23,Europe,Netherlands,59.429,3.468,1.11,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-24,Europe,Netherlands,55.857,3.26,1.1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-25,Europe,Netherlands,50,2.918,1.09,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-26,Europe,Netherlands,52.143,3.043,1.08,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-27,Europe,Netherlands,49.286,2.876,1.07,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-28,Europe,Netherlands,49.714,2.901,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-01,Europe,Netherlands,48.286,2.818,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-02,Europe,Netherlands,44.143,2.576,1.05,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-03,Europe,Netherlands,42.143,2.459,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-04,Europe,Netherlands,42.286,2.468,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-05,Europe,Netherlands,37.714,2.201,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-06,Europe,Netherlands,37.571,2.193,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-07,Europe,Netherlands,39.143,2.284,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-08,Europe,Netherlands,40,2.334,1.08,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-09,Europe,Netherlands,38.714,2.259,1.1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-10,Europe,Netherlands,36.143,2.109,1.12,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-11,Europe,Netherlands,38.571,2.251,1.13,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-12,Europe,Netherlands,37.571,2.193,1.15,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-13,Europe,Netherlands,35,2.043,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-14,Europe,Netherlands,34,1.984,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-15,Europe,Netherlands,32.571,1.901,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-16,Europe,Netherlands,29.286,1.709,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-17,Europe,Netherlands,31.571,1.843,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-18,Europe,Netherlands,29.286,1.709,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-19,Europe,Netherlands,32.286,1.884,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-20,Europe,Netherlands,31.286,1.826,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-21,Europe,Netherlands,30.143,1.759,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-22,Europe,Netherlands,29.714,1.734,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-23,Europe,Netherlands,32,1.868,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-24,Europe,Netherlands,30.286,1.767,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-25,Europe,Netherlands,29.143,1.701,1.15,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-26,Europe,Netherlands,26,1.517,1.13,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-27,Europe,Netherlands,28.143,1.642,1.12,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-28,Europe,Netherlands,28,1.634,1.11,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-29,Europe,Netherlands,27.714,1.617,1.09,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-30,Europe,Netherlands,26,1.517,1.07,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-31,Europe,Netherlands,25.571,1.492,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-01,Europe,Netherlands,25.286,1.476,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-02,Europe,Netherlands,24.571,1.434,1.02,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-03,Europe,Netherlands,24.857,1.451,1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-04,Europe,Netherlands,26.143,1.526,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-05,Europe,Netherlands,25.857,1.509,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-06,Europe,Netherlands,24.143,1.409,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-07,Europe,Netherlands,23,1.342,1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-08,Europe,Netherlands,22.857,1.334,1.01,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-09,Europe,Netherlands,26,1.517,1.02,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-10,Europe,Netherlands,24.714,1.442,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-11,Europe,Netherlands,24.143,1.409,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-12,Europe,Netherlands,25.714,1.501,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-13,Europe,Netherlands,27.429,1.601,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-14,Europe,Netherlands,28.286,1.651,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-15,Europe,Netherlands,27.143,1.584,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-16,Europe,Netherlands,23.571,1.376,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-17,Europe,Netherlands,25,1.459,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-18,Europe,Netherlands,24,1.401,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-19,Europe,Netherlands,24.143,1.409,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-20,Europe,Netherlands,23,1.342,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-21,Europe,Netherlands,22,1.284,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-22,Europe,Netherlands,23.286,1.359,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-23,Europe,Netherlands,23.571,1.376,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-24,Europe,Netherlands,22.143,1.292,1.01,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-25,Europe,Netherlands,22,1.284,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-26,Europe,Netherlands,20.714,1.209,0.97,1,1G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-27,Europe,Netherlands,21.286,1.242,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-28,Europe,Netherlands,19.571,1.142,0.97,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-29,Europe,Netherlands,20.857,1.217,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-30,Europe,Netherlands,21.857,1.276,0.95,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-01,Europe,Netherlands,21.714,1.267,0.94,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-02,Europe,Netherlands,20.571,1.201,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-03,Europe,Netherlands,21.143,1.234,0.98,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-04,Europe,Netherlands,21,1.226,0.98,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-05,Europe,Netherlands,23.143,1.351,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-06,Europe,Netherlands,21.857,1.276,0.94,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-07,Europe,Netherlands,21.286,1.242,0.93,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-08,Europe,Netherlands,22.429,1.309,0.92,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-09,Europe,Netherlands,22.429,1.309,0.91,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-10,Europe,Netherlands,22.714,1.326,0.88,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-11,Europe,Netherlands,24.714,1.442,0.86,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-12,Europe,Netherlands,23.286,1.359,0.84,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-13,Europe,Netherlands,22,1.284,0.82,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-14,Europe,Netherlands,20.429,1.192,0.79,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-15,Europe,Netherlands,17.857,1.042,0.78,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-16,Europe,Netherlands,19.286,1.126,0.77,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-17,Europe,Netherlands,17.571,1.025,0.77,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
